Base de datos,Taxonomia,Material,LLRS,Nivel de Ductilidad,Pisos,IM,theta1,beta1,theta2,beta2,theta3,beta3,theta4,beta4,theta5,beta5
GEM-OpenQuake,CR/LFM+DUC/HEX:8 (c=10%),CR,LFM,DUC,8,PGA [g],0,0,0.4,0.19,0.57,0.3,0.67,0.35,0,0
GEM-OpenQuake,CR/LFM+DUC/HEX:8 (c=12.5%),CR,LFM,DUC,8,PGA [g],0,0,0.42,0.22,0.53,0.28,0.6,0.32,0,0
GEM-OpenQuake,CR/LFM+DUC/HEX:8 (c=5%),CR,LFM,DUC,8,PGA [g],0,0,0.33,0.17,0.53,0.28,0.8,0.44,0,0
GEM-OpenQuake,CR/LFM+DUC/HEX:8 (c=7.5%),CR,LFM,DUC,8,PGA [g],0,0,0.38,0.21,0.62,0.34,0.77,0.45,0,0
GEM-OpenQuake,CR/LWAL,CR,LWAL,DUC,12,Sd(T) [cm] - Telastic = 0.7573,2.221,0.658,3.21,1.054,12.231,12.799,35.107,35.544,0,0
GEM-OpenQuake,CR/LWAL,CR,LWAL,DUC,2,Sd(T) [cm] - Telastic = 0.1188,0.201,0.068,0.301,0.119,1.551,2.001,4.428,4.867,0,0
GEM-OpenQuake,CR/LWAL,CR,LWAL,DUC,5,Sd(T) [cm] - Telastic = 0.352,0.819,0.225,1.179,0.349,11.998,21.532,31.707,39.005,0,0
GEM-OpenQuake,LFINF,CR,LFINF,DUC,3,PGA [g],0.451,0.082,0.878,0.159,2.208,0.401,5.121,0.929,0,0
GEM-OpenQuake,LFINF/H:1,CR,LFINF,DUC,1,PGA [g],0.7283,0.3113,1.7468,0.7092,2.139,0.8044,2.8724,1.2147,0,0
GEM-OpenQuake,LFINF/H:1/DNO,CR,LFINF,DNO,1,PGA [g],0.3463,0.13,0.7646,0.2763,0.9378,0.3186,1.2732,0.5302,0,0
GEM-OpenQuake,LFINF/H:2,CR,LFINF,DUC,2,Sa(T) [g] - Telastic = 0.3,0.8578,0.2843,2.2826,0.8923,3.2473,1.523,6.9004,5.7769,0,0
GEM-OpenQuake,LFINF/H:2/DNO,CR,LFINF,DNO,2,Sa(T) [g] - Telastic = 0.3,0.44,0.1481,1.1155,0.4441,1.6584,0.9089,2.8673,1.8942,0,0
GEM-OpenQuake,LFINF/H:3,CR,LFINF,DUC,3,Sa(T) [g] - Telastic = 1,0.1381,0.0762,0.4997,0.352,0.8581,0.6022,1.5818,1.0882,0,0
GEM-OpenQuake,LFINF/H:3/DNO,CR,LFINF,DNO,3,Sa(T) [g] - Telastic = 1,0.0909,0.0437,0.2278,0.1229,0.3591,0.1854,0.6304,0.3373,0,0
GEM-OpenQuake,LFINF/H:4,CR,LFINF,DUC,4,Sa(T) [g] - Telastic = 1,0.1473,0.0724,0.5205,0.3353,0.8902,0.6057,1.6324,1.1521,0,0
GEM-OpenQuake,LFINF/H:4/DNO,CR,LFINF,DNO,4,Sa(T) [g] - Telastic = 1,0.0968,0.0363,0.2706,0.1219,0.4137,0.1932,0.7775,0.4598,0,0
GEM-OpenQuake,LFINF/H:5,CR,LFINF,DUC,5,Sa(T) [g] - Telastic = 1,0.1631,0.0672,0.566,0.2973,0.9536,0.5711,1.8859,1.4017,0,0
GEM-OpenQuake,LFINF/H:5/DNO,CR,LFINF,DNO,5,Sa(T) [g] - Telastic = 1,0.1278,0.0432,0.3268,0.1224,0.4841,0.2307,0.8145,0.42,0,0
GEM-OpenQuake,LFINF/H:6,CR,LFINF,DUC,6,Sa(T) [g] - Telastic = 1,0.1812,0.059,0.6163,0.2562,1.0298,0.5096,2.0796,1.3725,0,0
GEM-OpenQuake,LFINF/H:6/DNO,CR,LFINF,DNO,6,Sa(T) [g] - Telastic = 1,0.1366,0.0426,0.3622,0.1415,0.5696,0.3067,0.9099,0.4379,0,0
GEM-OpenQuake,LFINF/H:7,CR,LFINF,DUC,7,Sa(T) [g] - Telastic = 1,0.2337,0.071,0.7029,0.2897,1.1906,0.6684,2.4365,1.8981,0,0
GEM-OpenQuake,LFINF/H:7/DNO,CR,LFINF,DNO,7,Sa(T) [g] - Telastic = 1,0.144,0.0507,0.3904,0.1817,0.6697,0.4517,1.3115,1.0457,0,0
GEM-OpenQuake,LFM,CR,LFM,DUC,3,PGA [g],0.222,0.04,0.43,0.078,1.268,0.217,3.344,0.607,0,0
GEM-OpenQuake,LFM/H:1,CR,LFM,DUC,1,Sa(T) [g] - Telastic = 0.3,1.1605,0.4164,2.7142,1.1235,3.4962,1.3807,5.7212,3.0995,0,0
GEM-OpenQuake,LFM/H:1/DNO,CR,LFM,DNO,1,Sa(T) [g] - Telastic = 0.3,0.482,0.1651,1.0463,0.342,1.3851,0.5342,2.0936,0.9604,0,0
GEM-OpenQuake,LFM/H:1/DNO/SOS,CR,LFM,DNO,1,Sa(T) [g] - Telastic = 0.3,0.4631,0.1508,1.0017,0.3438,1.3214,0.5255,1.9967,0.9904,0,0
GEM-OpenQuake,LFM/H:2,CR,LFM,DUC,2,Sa(T) [g] - Telastic = 1,0.1934,0.1112,0.5974,0.4648,1.0465,0.8974,1.8008,1.3618,0,0
GEM-OpenQuake,LFM/H:2/DNO,CR,LFM,DNO,2,Sa(T) [g] - Telastic = 1,0.1134,0.0478,0.2597,0.1302,0.389,0.1967,0.653,0.3483,0,0
GEM-OpenQuake,LFM/H:2/DNO,CR,LFM,DNO,2,Sa(T) [g] - Telastic = 1,0.1134,0.0478,0.2597,0.1302,0.389,0.1967,0.653,0.3483,0,0
GEM-OpenQuake,LFM/H:2/DNO/SOS,CR,LFM,DNO,2,Sa(T) [g] - Telastic = 1,0.1222,0.0499,0.232,0.1153,0.3059,0.1622,0.4659,0.2573,0,0
GEM-OpenQuake,LFM/H:3,CR,LFM,DUC,3,Sa(T) [g] - Telastic = 1,0.2164,0.0987,0.6235,0.3814,0.97,0.6035,1.6533,1.0666,0,0
GEM-OpenQuake,LFM/H:3/DNO,CR,LFM,DNO,3,Sa(T) [g] - Telastic = 1,0.1288,0.0346,0.3045,0.1016,0.4471,0.1755,0.7582,0.362,0,0
GEM-OpenQuake,LFM/H:3/DNO/SOS,CR,LFM,DNO,3,Sa(T) [g] - Telastic = 1,0.1428,0.0416,0.2655,0.0858,0.3433,0.1265,0.5194,0.2404,0,0
GEM-OpenQuake,LFM/H:4,CR,LFM,DUC,4,Sa(T) [g] - Telastic = 1,0.3001,0.1007,0.6993,0.2527,1.024,0.4313,1.7748,1,0,0
GEM-OpenQuake,LFM/H:4/DNO,CR,LFM,DNO,4,Sa(T) [g] - Telastic = 1,0.1656,0.0494,0.3729,0.1568,0.5466,0.2746,0.9797,0.6339,0,0
GEM-OpenQuake,LFM/H:4/DNO/SOS,CR,LFM,DNO,4,Sa(T) [g] - Telastic = 1,0.1908,0.0673,0.3336,0.1478,0.4225,0.2149,0.6203,0.3811,0,0
GEM-OpenQuake,LFM/H:5,CR,LFM,DUC,5,Sa(T) [g] - Telastic = 1,0.312,0.1,0.7651,0.2904,1.1928,0.5701,2.147,1.2706,0,0
GEM-OpenQuake,LFM/H:5/DNO,CR,LFM,DNO,5,Sa(T) [g] - Telastic = 1,0.1955,0.0862,0.474,0.2648,0.7295,0.4573,1.3485,1.0315,0,0
GEM-OpenQuake,LFM/H:5/DNO/SOS,CR,LFM,DNO,5,Sa(T) [g] - Telastic = 1,0.2294,0.1174,0.4028,0.2377,0.4929,0.3126,0.706,0.5035,0,0
GEM-OpenQuake,LFM/H:6,CR,LFM,DUC,6,Sa(T) [g] - Telastic = 1,0.3447,0.1236,0.8599,0.4038,1.3773,0.8122,2.6549,2.0834,0,0
GEM-OpenQuake,LFM/H:6/DNO,CR,LFM,DNO,6,Sa(T) [g] - Telastic = 1,0.2282,0.12,0.5512,0.3357,0.836,0.5467,1.5383,1.2059,0,0
GEM-OpenQuake,LFM/H:6/DNO/SOS,CR,LFM,DNO,6,Sa(T) [g] - Telastic = 1,0.277,0.1707,0.4861,0.3385,0.5746,0.4186,0.7798,0.6056,0,0
GEM-OpenQuake,LFM/H:7,CR,LFM,DUC,7,Sa(T) [g] - Telastic = 1,0.4029,0.1771,1.0308,0.549,1.6904,1.0967,3.863,3.8852,0,0
GEM-OpenQuake,LFM/H:7/DNO,CR,LFM,DNO,7,Sa(T) [g] - Telastic = 1,0.2675,0.1676,0.6527,0.4695,0.9846,0.7725,1.9342,1.9308,0,0
GEM-OpenQuake,LFM/H:7/DNO/SOS,CR,LFM,DNO,7,Sa(T) [g] - Telastic = 1,0.3326,0.2388,0.5758,0.44,0.6677,0.5267,0.8936,0.7615,0,0
GEM-OpenQuake,LFM+DNO/HEX:3 (High ratio a/v),CR+CIP,LFM,DNO,3,PGA [g],0,0,0.13,0.04,0.3,0.05,0.74,0.1,0,0
GEM-OpenQuake,LFM+DNO/HEX:3 (Low ratio a/v),CR+CIP,LFM,DNO,3,PGA [g],0,0,0.05,0.02,0.1,0.05,0.17,0.1,0,0
GEM-OpenQuake,LFM+DNO/HEX:3 (Normal ratio a/v),CR+CIP,LFM,DNO,3,PGA [g],0,0,0.09,0.03,0.21,0.08,0.5,0.16,0,0
GEM-OpenQuake,LWAL/H:10,CR,LWAL,DUC,10,Sa(T) [g] - Telastic = 1,0.4978,0.1616,0.8911,0.3516,1.1985,0.57,1.9761,1.2821,0,0
GEM-OpenQuake,LWAL/H:5,CR,LWAL,DUC,5,Sa(T) [g] - Telastic = 1,0.3315,0.1862,0.7642,0.6237,1.0928,0.9217,1.6511,1.2954,0,0
GEM-OpenQuake,LWAL/H:6,CR,LWAL,DUC,6,Sa(T) [g] - Telastic = 1,0.3807,0.1662,0.8558,0.534,1.1634,0.7017,1.7095,0.9436,0,0
GEM-OpenQuake,LWAL/H:7,CR,LWAL,DUC,7,Sa(T) [g] - Telastic = 1,0.3857,0.1279,0.7776,0.3604,1.0431,0.4847,1.5498,0.7422,0,0
GEM-OpenQuake,LWAL/H:8,CR,LWAL,DUC,8,Sa(T) [g] - Telastic = 1,0.4616,0.1386,0.8225,0.3066,1.0663,0.4334,1.6341,0.8515,0,0
GEM-OpenQuake,LWAL/H:9,CR,LWAL,DUC,9,Sa(T) [g] - Telastic = 1,0.4793,0.1402,0.856,0.3139,1.1271,0.479,1.7724,1.0021,0,0
GEM-OpenQuake,MCF/H:1,MCF,LWAL,DUC,1,PGA [g],0.6384,0.2708,1.3897,0.5701,1.5455,0.6035,1.9166,0.7601,0,0
GEM-OpenQuake,MCF/H:1/DNO,MCF,LWAL,DNO,1,PGA [g],0.4692,0.1477,1.005,0.3295,1.1923,0.3842,1.5737,0.5968,0,0
GEM-OpenQuake,MCF/H:2,MCF,LWAL,DUC,2,Sa(T) [g] - Telastic = 0.3,0.7867,0.2776,1.7297,0.6739,2.0958,0.8867,3.0786,1.6174,0,0
GEM-OpenQuake,MCF/H:2/DNO,MCF,LWAL,DNO,2,Sa(T) [g] - Telastic = 0.3,0.532,0.2041,1.211,0.4378,1.607,0.729,2.5298,1.3191,0,0
GEM-OpenQuake,MCF/H:3,MCF,LWAL,DUC,3,Sa(T) [g] - Telastic = 0.3,0.6393,0.234,0.808,0.3678,1.9783,1.0842,3.3775,2.4745,0,0
GEM-OpenQuake,MCF/H:3/DNO,MCF,LWAL,DNO,3,Sa(T) [g] - Telastic = 1,0.1003,0.0529,0.2398,0.1495,0.3616,0.232,0.641,0.4283,0,0
GEM-OpenQuake,MR/H:1,MR,LWAL,DUC,1,PGA [g],0.6782,0.2589,1.6248,0.6087,2.0059,0.7182,2.6553,1.0477,0,0
GEM-OpenQuake,MR/H:2,MR,LWAL,DUC,2,Sa(T) [g] - Telastic = 0.3,0.8137,0.2636,2.0232,0.7671,2.7807,1.0935,4.7017,2.8091,0,0
GEM-OpenQuake,MR/H:3,MR,LWAL,DUC,3,Sa(T) [g] - Telastic = 0.3,0.6531,0.2354,1.7637,0.8444,2.6197,1.392,4.9359,3.9122,0,0
GEM-OpenQuake,MR/H:4,MR,LWAL,DUC,4,Sa(T) [g] - Telastic = 1,0.1316,0.0634,0.4063,0.2545,0.661,0.4236,1.175,0.762,0,0
GEM-OpenQuake,MR/H:5,MR,LWAL,DUC,5,Sa(T) [g] - Telastic = 1,0.1443,0.0587,0.4364,0.2191,0.7011,0.374,1.2703,0.7539,0,0
GEM-OpenQuake,MR/H:6,MR,LWAL,DUC,6,Sa(T) [g] - Telastic = 1,0.155,0.0556,0.4501,0.2022,0.7254,0.3696,1.3701,0.901,0,0
GEM-OpenQuake,MUR LWAL ,MUR,LWAL,DNO,1-2,PGA [g],0.1718,0.1222,0.2455,0.1746,0.3927,0.2794,0.5645,0.4017,0,0
GEM-OpenQuake,MUR LWAL ,MUR,LWAL,DNO,1-2,PGA [g],0.1595,0.1135,0.2086,0.1484,0.3191,0.227,0.4541,0.3231,0,0
GEM-OpenQuake,MUR/CLBRH_HighPercentageVoids_2storeys,MUR,LWAL,DNO,2,PGA [g],0.184,0.115,0.23,0.145,0.304,0.194,0.318,0.196,0,0
GEM-OpenQuake,MUR/CLBRH_HighPercentageVoids_2storeys_Out-of-plane,MUR,LWAL,DNO,2,PGA [g],0,0,0,0,0,0,0.165,0.076,0,0
GEM-OpenQuake,MUR/CLBRH_HighPercentageVoids_4storeys,MUR,LWAL,DNO,4,PGA [g],0.135,0.085,0.17,0.106,0.205,0.119,0.224,0.113,0,0
GEM-OpenQuake,MUR/CLBRH_HighPercentageVoids_4storeys_Out-of-plane,MUR,LWAL,DNO,4,PGA [g],0,0,0,0,0,0,0.15,0.073,0,0
GEM-OpenQuake,MUR/CLBRH_LowPercentageVoids_2storeys,MUR,LWAL,DNO,2,PGA [g],0.218,0.134,0.274,0.168,0.383,0.24,0.393,0.229,0,0
GEM-OpenQuake,MUR/CLBRH_LowPercentageVoids_2storeys_Out-of-plane,MUR,LWAL,DNO,2,PGA [g],0,0,0,0,0,0,0.164,0.073,0,0
GEM-OpenQuake,MUR/CLBRH_LowPercentageVoids_4storeys,MUR,LWAL,DNO,4,PGA [g],0.163,0.105,0.204,0.131,0.266,0.147,0.296,0.133,0,0
GEM-OpenQuake,MUR/CLBRH_LowPercentageVoids_4storeys_Out-of-plane,MUR,LWAL,DNO,4,PGA [g],0,0,0,0,0,0,0.153,0.074,0,0
GEM-OpenQuake,MUR/H:1,MUR,LWAL,DNO,1,PGA [g],0.2541,0.0807,0.5191,0.1749,0.6416,0.2121,0.8345,0.2709,0,0
GEM-OpenQuake,MUR/H:2,MUR,LWAL,DNO,2,Sa(T) [g] - Telastic = 0.3,0.341,0.0935,0.7322,0.2444,0.9811,0.3774,1.5208,0.8339,0,0
GEM-OpenQuake,MUR/H:3,MUR,LWAL,DNO,3,Sa(T) [g] - Telastic = 0.3,0.3223,0.1121,0.6573,0.3094,0.9134,0.4879,1.5746,1.2178,0,0
GEM-OpenQuake,"MUR/HEX:1, Engineered Urban-type (M1EU)",MUR+CL99,LWAL,DNO,1,PGA [g],0,0,1.026,0.545,0,0,1.414,0.75,0,0
GEM-OpenQuake,"MUR/HEX:1, Non-Engineered Rural-type (M1NR)",MUR+ADO,LWAL,DNO,1,PGA [g],0,0,0.3,0.196,0,0,0.419,0.274,0,0
GEM-OpenQuake,"MUR/HEX:1, Non-Engineered Urban-type (M1NU)",MUR+CBH,LWAL,DNO,1,PGA [g],0,0,0.633,0.349,0,0,0.866,0.478,0,0
GEM-OpenQuake,MUR/HEX:1_In-Plane,MUR,LWAL,DNO,1,PGA [g],0.606,0.288,1.39,0.599,1.547,0.616,1.783,0.656,0,0
GEM-OpenQuake,"MUR/HEX:2, Engineered Urban-type (M2EU)",MUR+CL99,LWAL,DNO,2,PGA [g],0,0,0.854,0.455,0,0,1.176,0.627,0,0
GEM-OpenQuake,"MUR/HEX:2, Non-Engineered Rural-type (M2NR)",MUR+ADO,LWAL,DNO,2,PGA [g],0,0,0.14,0.082,0,0,0.202,0.119,0,0
GEM-OpenQuake,"MUR/HEX:2, Non-Engineered Urban-type (M2NU)",MUR+CBH,LWAL,DNO,2,PGA [g],0,0,0.348,0.207,0,0,0.489,0.291,0,0
GEM-OpenQuake,MUR/HEX:2_In-Plane,MUR,LWAL,DNO,2,PGA [g],0.207,0.057,0.424,0.119,0.524,0.139,0.702,0.183,0,0
GEM-OpenQuake,"MUR/HEX:3, Engineered Urban-type (M3EU)",MUR+CL99,LWAL,DNO,3,PGA [g],0,0,0.477,0.255,0,0,0.668,0.357,0,0
GEM-OpenQuake,"MUR/HEX:3, Non-Engineered Rural-type (M3NR)",MUR+ADO,LWAL,DNO,3,PGA [g],0,0,0.106,0.061,0,0,0.152,0.088,0,0
GEM-OpenQuake,"MUR/HEX:3, Non-Engineered Urban-type (M3NU)",MUR+CBH,LWAL,DNO,3,PGA [g],0,0,0.181,0.116,0,0,0.262,0.168,0,0
GEM-OpenQuake,MUR/HEX:3_In-Plane,MUR,LWAL,DNO,3,PGA [g],0.324,0.095,0.45,0.15,0.594,0.224,0.778,0.243,0,0
GEM-OpenQuake,"MUR/HEX:4, Engineered Urban-type (M4EU)",MUR+CL99,LWAL,DNO,4,PGA [g],0,0,0.317,0.171,0,0,0.444,0.239,0,0
GEM-OpenQuake,"MUR/HEX:4, Non-Engineered Urban-type (M4NU)",MUR+CBH,LWAL,DNO,4,PGA [g],0,0,0.132,0.085,0,0,0.191,0.122,0,0
GEM-OpenQuake,MUR/HEX:4_In-Plane,MUR,LWAL,DNO,4,Sa(T) [g] - Tinelastic = 0.4,0.278,0.081,0.331,0.067,0.418,0.134,0.563,0.141,0,0
GEM-OpenQuake,"MUR/HEX:5, Engineered Urban-type (M5EU)",MUR+CL99,LWAL,DNO,5,PGA [g],0,0,0.254,0.137,0,0,0.356,0.191,0,0
GEM-OpenQuake,"MUR/HEX:5, Non-Engineered Urban-type (M5NU)",MUR+CBH,LWAL,DNO,5,PGA [g],0,0,0.103,0.066,0,0,0.15,0.096,0,0
GEM-OpenQuake,MUR/HEX:5_In-Plane,MUR,LWAL,DNO,5,Sa(T) [g] - Tinelastic = 0.4,0.215,0.037,0.286,0.085,0.346,0.105,0.451,0.113,0,0
GEM-OpenQuake,MUR/HEX:6_In-Plane,MUR,LWAL,DNO,6,Sa(T) [g] - Tinelastic = 0.4,0.204,0.057,0.239,0.067,0.28,0.089,0.359,0.103,0,0
GEM-OpenQuake,MUR/LWAL_High-rise (6storeys),MUR,LWAL,DNO,6,Sd(T) [cm] - Telastic = 0.511,0.481,0.148,0.84,0.609,2.075,1.505,3.224,2.338,0,0
GEM-OpenQuake,MUR/LWAL_Low-rise (2storeys),MUR,LWAL,DNO,2,Sd(T) [cm] - Telastic = 0.129,0.198,0.056,0.289,0.111,0.625,0.364,1.762,1.453,0,0
GEM-OpenQuake,MUR/LWAL_Mid-rise (4storeys),MUR,LWAL,DNO,4,Sd(T) [cm] - Telastic = 0.437,0.477,0.199,0.714,0.38,1.59,1.381,3.718,2.956,0,0
GEM-OpenQuake,MUR/ST99_2storeys,MUR,LWAL,DNO,2,PGA [g],0.085,0.055,0.107,0.07,0.152,0.071,0.179,0.066,0,0
GEM-OpenQuake,MUR/ST99_2storeys_Out-of-plane,MUR,LWAL,DNO,2,PGA [g],0,0,0,0,0,0,0.156,0.074,0,0
GEM-OpenQuake,MUR/ST99_4storeys,MUR,LWAL,DNO,4,PGA [g],0.064,0.031,0.08,0.039,0.132,0.046,0.16,0.054,0,0
GEM-OpenQuake,MUR/ST99_4storeys_Out-of-plane,MUR,LWAL,DNO,4,PGA [g],0,0,0,0,0,0,0.136,0.072,0,0
GEM-OpenQuake,MUR+ADO/H:1,MUR+ADO,LWAL,DNO,1,PGA [g],0.1803,0.0692,0.4312,0.1445,0.5541,0.1866,0.7593,0.2705,0,0
GEM-OpenQuake,MUR+ADO/H:2,MUR+ADO,LWAL,DNO,2,Sa(T) [g] - Telastic = 0.3,0.2026,0.0563,0.5275,0.2005,0.763,0.359,1.3201,0.8865,0,0
GEM-OpenQuake,MUR+ADO/LWAL/HEX:1,MUR+ADO,LWAL,DNO,1,PGA [g],0.2553,0.1258,0.2963,0.1167,0.3777,0.1606,0.4322,0.186,0,0
GEM-OpenQuake,MUR+ADO/LWAL/HEX:2,MUR+ADO,LWAL,DNO,2,PGA [g],0.1401,0.0557,0.1704,0.0578,0.2291,0.1111,0.2972,0.1728,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:2 - HighPercentageVoids,MUR+CLBRH,LWAL,DNO,2,PGA [g],0.12,0.04,0.18,0.09,0.25,0.14,0.27,0.14,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:2 - LowPercentageVoids,MUR+CLBRH,LWAL,DNO,2,PGA [g],0.12,0.04,0.16,0.08,0.23,0.12,0.27,0.14,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:3 - HighPercentageVoids,MUR+CLBRH,LWAL,DNO,3,PGA [g],0.11,0.04,0.15,0.12,0.19,0.13,0.22,0.16,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:3 - LowPercentageVoids,MUR+CLBRH,LWAL,DNO,3,PGA [g],0.11,0.04,0.13,0.07,0.18,0.09,0.23,0.12,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:4 - LowPercentageVoids,MUR+CLBRH,LWAL,DNO,4,PGA [g],0.1,0.04,0.12,0.06,0.15,0.08,0.19,0.11,0,0
GEM-OpenQuake,MUR+CLBRH/LWAL/HEX:5 - LowPercentageVoids,MUR+CLBRH,LWAL,DNO,5,PGA [g],0.09,0.04,0.11,0.08,0.14,0.09,0.2,0.14,0,0
GEM-OpenQuake,MUR+ST99/H:1,MUR+ST99,LWAL,DNO,1,PGA [g],0.2327,0.0703,0.5116,0.1627,0.6416,0.2045,0.8495,0.2808,0,0
GEM-OpenQuake,MUR+ST99/H:2,MUR+ST99,LWAL,DNO,2,Sa(T) [g] - Telastic = 0.3,0.2919,0.083,0.6987,0.2677,0.9836,0.4722,1.6781,1.1872,0,0
GEM-OpenQuake,MUR+STDRE LWAL ,MUR+STDRE,LWAL,DNO,3,PGA [g],0.141,0.053,0.2,0.056,0.265,0.058,0.315,0.055,0,0
GEM-OpenQuake,MUR+STDRE/LWAL/HEX:2 - HighQuality,MUR+STDRE,LWAL,DNO,2,PGA [g],0.16,0.07,0.18,0.11,0.26,0.15,0.3,0.16,0,0
GEM-OpenQuake,MUR+STDRE/LWAL/HEX:2 - LowQuality,MUR+STDRE,LWAL,DNO,2,PGA [g],0.16,0.06,0.21,0.11,0.28,0.15,0.31,0.16,0,0
GEM-OpenQuake,MUR+STDRE/LWAL/HEX:4 - HighQuality,MUR+STDRE,LWAL,DNO,4,PGA [g],0.15,0.06,0.16,0.08,0.21,0.12,0.25,0.13,0,0
GEM-OpenQuake,MUR+STDRE/LWAL/HEX:4 - LowQuality,MUR+STDRE,LWAL,DNO,4,PGA [g],0.15,0.05,0.17,0.1,0.23,0.14,0.25,0.13,0,0
GEM-OpenQuake,PC2H - High code,CR+PC,LDUAL,DUC,8-19,PGA [g],0.1473,0.1048,0.2823,0.2008,0.7732,0.5501,1.8286,1.3011,0,0
GEM-OpenQuake,PC2H - Low code,CR+PC,LDUAL,DUC,8-19,PGA [g],0.135,0.0961,0.1964,0.1397,0.3805,0.2707,0.675,0.4803,0,0
GEM-OpenQuake,PC2H - Moderate code,CR+PC,LDUAL,DUC,8-19,PGA [g],0.1473,0.1048,0.2332,0.1659,0.5645,0.4017,1.1046,0.7859,0,0
GEM-OpenQuake,PC2H - Precode,CR+PC,LDUAL,DUC,8-19,PGA [g],0.1105,0.0786,0.1595,0.1135,0.3068,0.2183,0.5277,0.3755,0,0
GEM-OpenQuake,PC2L - High code,CR+PC,LDUAL,DUC,1-3,PGA [g],0.2945,0.2096,0.4418,0.3144,0.8468,0.6025,1.5096,1.074,0,0
GEM-OpenQuake,PC2L - Low code,CR+PC,LDUAL,DUC,1-3,PGA [g],0.1595,0.1135,0.1841,0.131,0.2945,0.2096,0.54,0.3842,0,0
GEM-OpenQuake,PC2L - Moderate code,CR+PC,LDUAL,DUC,1-3,PGA [g],0.2209,0.1572,0.3068,0.2183,0.4909,0.3493,0.9082,0.6462,0,0
GEM-OpenQuake,PC2L - Precode,CR+PC,LDUAL,DUC,1-3,PGA [g],0.1227,0.0873,0.1595,0.1135,0.2332,0.1659,0.4295,0.3056,0,0
GEM-OpenQuake,PC2M - High code,CR+PC,LDUAL,DUC,4-7,PGA [g],0.2086,0.1484,0.3559,0.2532,0.8223,0.585,1.8532,1.3185,0,0
GEM-OpenQuake,PC2M - Low code,CR+PC,LDUAL,DUC,4-7,PGA [g],0.135,0.0961,0.1964,0.1397,0.3805,0.2707,0.6382,0.4541,0,0
GEM-OpenQuake,PC2M - Moderate code,CR+PC,LDUAL,DUC,4-7,PGA [g],0.1841,0.131,0.2577,0.1834,0.5523,0.3929,1.0555,0.7509,0,0
GEM-OpenQuake,PC2M - Precode,CR+PC,LDUAL,DUC,4-7,PGA [g],0.1105,0.0786,0.1595,0.1135,0.2945,0.2096,0.5155,0.3667,0,0
GEM-OpenQuake,"Precast Concrete, Moment Frame, High Code (1-3 stories)",CR+PC,LFM,DUC,1-3,PGA [g],0.374,0.199,0.52,0.246,0.574,0.239,0.639,0.266,0,0
GEM-OpenQuake,"Precast Concrete, Moment Frame, Low Code (1-3 stories)",CR+PC,LFM,DUC,1-3,PGA [g],0.249,0.133,0.354,0.168,0.39,0.162,0.433,0.18,0,0
GEM-OpenQuake,"Precast Concrete, Moment Frame, Moderate Code (1-3 stories)",CR+PC,LFM,DUC,1-3,PGA [g],0.317,0.169,0.443,0.21,0.487,0.203,0.542,0.226,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T1- 10%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 0.8,0,0,325,127,0,0,451,259,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T1- 4%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 1.6,0,0,108,55,0,0,334,148,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T1- 7%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 0.8,0,0,307,149,0,0,712,433,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T2- 10%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 0.8,0,0,293,125,0,0,432,237,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T2- 4%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 1.7,0,0,90,45,0,0,276,111,0,0
GEM-OpenQuake,Precast-RC-Industrial-LowCode-1storey-T2- 7%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 0.8,0,0,267,131,0,0,614,292,0,0
GEM-OpenQuake,Precast-RC-Industrial-PreCode-1storey-T1- 2%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 0.8,0,0,256,164,0,0,438,261,0,0
GEM-OpenQuake,Precast-RC-Industrial-PreCode-1storey-T2- 2%,CR+PC,LPB,DUC,1,Sa(T) [cm/s2] - Tinelastic = 1.7,0,0,90,49,0,0,192,113,0,0
GEM-OpenQuake,RC_Highrise,CR,LFM,DUC,8,Sa(T) [g] - Telastic = 1.7,0.55972,0.138,0.82115,0.213,1.559,0.469,2.4804,0.752,0,0
GEM-OpenQuake,RC_Highrise_EC8,CR,LFM,DNO,6,Sa(T) [g] - Telastic = 0.84,0,0,0,0,0,0,0.458,0.148,0,0
GEM-OpenQuake,RC_Highrise_EC8_PGA,CR,LFM,DNO,6,PGA [g],0,0,0,0,0,0,0.423,0.105,0,0
